record_id,company_name,uscc_or_entity_id,source_type,source_platform,source_url,source_title,published_at,captured_at,city,job_title,evidence_quote,evidence_summary,screenshot_path,collector,verification_status,risk_level,boycott_recommended,notes
zhl-20260406-082,长沙骑萌盟供应链管理有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1519612520J40886262012.htm,工资周结大型商超驻店配送300元一天（智联招聘）,,2026-04-06,长沙,工资周结大型商超驻店配送300元一天,,岗位职责】1、负责站点3公里内外卖配送，系统自动派单，无需抢单2、每天工作8小时，无夜班，可自愿加班多接单【职位要求】1、年龄18-50岁，男女不限，身体健康，无案底2、会骑电动车，会使用智能手机导航【薪资福利】1、薪资:底薪+提成，综合工资7000-10000元，上不封顶2、福,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-083,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40793025403.htm,信阳-双休 五险一金 精准客户资源下发 不加班（智联招聘）,,2026-04-06,信阳,信阳-双休 五险一金 精准客户资源下发 不加班,,带编制，双休，五险一金，编制招满即停社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-084,作业帮,,jobsite,智联招聘,http://jobs.zhaopin.com/CC287198080J40841777614.htm,下午上班！助教！入职缴纳七险一金（智联招聘）,,2026-04-06,郑州,下午上班！助教！入职缴纳七险一金,,一轮面试！！当天出结果！！带班后50%以上的薪资在12000左右，上不封顶!!!前两个月保底薪资5500不需要教师资格证!!!入职缴纳七险一金!不需要自己找客户，公司有稳定客户群体，入职配备电脑，手机平时工作就是前期辅助主讲老师，上课，维护课堂纪律等。等课程结束的时候询问他们是否,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-085,农夫山泉,,jobsite,智联招聘,http://jobs.zhaopin.com/CC132046460J40853763614.htm,行销校招生（2026届）（智联招聘）,,2026-04-06,重庆,行销校招生（2026届）,,2026届全日制本科及以上学历专业不限全国范围均有需求0-1.5年扎根一线 贴地飞行；1.5-3年多元发展 独当一面；3-5年专业骨干 管理中坚；突破天花板的无限可能......可通过“养生堂农夫山泉招聘”进行简历投递，会结合您的工作意向地进行就近安排噢,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-086,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40848255603.htm,义乌-五险一金 双休 集团客户资源下发（智联招聘）,,2026-04-06,金华,义乌-五险一金 双休 集团客户资源下发,,不电销 不地推，不加班，收入有保障！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-087,中国人寿保险股份有限公司北京市分公司白纸坊东街营销服务部,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1276364820J40892126112.htm,央企售后专员 双休 有资源（智联招聘）,,2026-04-06,北京,央企售后专员 双休 有资源,,负责中国人寿老客户维护、保单服务、续期提醒等工作。公司提供客户资源，不用陌拜，不用盲目开发。带薪培训，一对一带教，双休，时间自由。适合想找稳定工作、长期发展、想多赚收入的人员。,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-088,农夫山泉,,jobsite,智联招聘,http://jobs.zhaopin.com/CC132046460J40617188114.htm,业务代表（传统）-涪陵 (MJ003100)（智联招聘）,,2026-04-06,重庆,业务代表（传统）-涪陵 (MJ003100),,"岗位职责：1、服务传统终端零售客户，主动、积极、自律、高效。2、完成公司和经销商下达的销售目标。3、正确并有效执行公司各项市场销售活动，确保政策落实到终端每一个售点。4、根据公司划定的区域，合理规划线路，严格按照计划拜访客户。5、及时有效地向客户推广产品，获取订单,提高活跃客户数",,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-089,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40791091503.htm,岛内-五险一金 双休 优质客户资源下发 收入稳增有保障（智联招聘）,,2026-04-06,厦门,岛内-五险一金 双休 优质客户资源下发 收入稳增有保障,,不电销 不地推，不加班，收入有保障！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-090,中国大地财产保险股份有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC145756070J40892126712.htm,客服专员/五险一金/带薪培训/法定假期（智联招聘）,,2026-04-06,南阳,客服专员/五险一金/带薪培训/法定假期,,【岗位职责】1、公司平台处理汽车用户关于车险相关问题，为客户提供车险续期方案。2、纯办公室工作，办公室环境优美冬暖夏凉，不需要出差，跑业务、无任务等。3、公司提供带薪培训，没有工作经验也可迅速入门。【薪资待遇】1、全面优厚的薪资福利：底薪+绩效+津贴+奖金+补助，稳定5000-8,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-091,农夫山泉,,jobsite,智联招聘,http://jobs.zhaopin.com/CC132046460J40489187714.htm,业务代表（传统）-永城办江津区 (MJ001808)（智联招聘）,,2026-04-06,重庆,业务代表（传统）-永城办江津区 (MJ001808),,"岗位职责：1、服务传统终端零售客户，主动、积极、自律、高效。2、完成公司和经销商下达的销售目标。3、正确并有效执行公司各项市场销售活动，确保政策落实到终端每一个售点。4、根据公司划定的区域，合理规划线路，严格按照计划拜访客户。5、及时有效地向客户推广产品，获取订单,提高活跃客户数",,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-092,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40793024703.htm,湘潭-双休 五险一金 客户资源下发 收入稳增（智联招聘）,,2026-04-06,湘潭,湘潭-双休 五险一金 客户资源下发 收入稳增,,带编制，双休，五险一金，不加班！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，提,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-093,河南煜新科技有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487247950J40932197615.htm,工作室文员/合伙人/早九晚五/双休（智联招聘）,,2026-04-06,周口,工作室文员/合伙人/早九晚五/双休,,本公司一家专注于即时配送行业整体服务的专业公司，美团、饿了么、京东，肯德基、麦当劳、必胜客、山姆会员超市、奥乐齐超市、大润发超市、叮咚买菜、小象超市、盒马鲜生等。招聘专员/主管工作内容：负责协助公司总部完成人才招聘工作，包括筛选简历、与求职者聊天沟通，讲解薪资待遇，邀约面试，跟踪,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-094,中国大地财产保险股份有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC145756070J40892128412.htm,行政班市场专员/五险一金/带薪培训/法定假期（智联招聘）,,2026-04-06,洛阳,行政班市场专员/五险一金/带薪培训/法定假期,,【岗位职责】1、公司平台处理汽车用户关于车险相关问题，为客户提供车险续期方案。2、纯办公室工作，办公室环境优美冬暖夏凉，不需要出差，跑业务、无任务等。3、公司提供带薪培训，没有工作经验也可迅速入门。【薪资待遇】1、全面优厚的薪资福利：底薪+绩效+津贴+奖金+补助，稳定5000-8,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-095,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40804469503.htm,中原区-10-20K 五险一金 双休 集团优质客户资源下发 不加班（智联招聘）,,2026-04-06,郑州,中原区-10-20K 五险一金 双休 集团优质客户资源下发 不加班,,带编制，双休，五险一金，不加班社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，提奖,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-096,河南煜新科技有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487247950J40932203715.htm,行政人事招聘专员/早九晚五/双休/高收入（智联招聘）,,2026-04-06,周口,行政人事招聘专员/早九晚五/双休/高收入,,本公司一家专注于即时配送行业整体服务的专业公司，美团、饿了么、京东，肯德基、麦当劳、必胜客、山姆会员超市、奥乐齐超市、大润发超市、叮咚买菜、小象超市、盒马鲜生等。招聘专员/主管工作内容：负责协助公司总部完成人才招聘工作，包括筛选简历、与求职者聊天沟通，讲解薪资待遇，邀约面试，跟踪,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-097,中国大地财产保险股份有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC145756070J40892128712.htm,行政班市场专员/五险一金/带薪培训/法定假期（智联招聘）,,2026-04-06,洛阳,行政班市场专员/五险一金/带薪培训/法定假期,,【岗位职责】1、公司平台处理汽车用户关于车险相关问题，为客户提供车险续期方案。2、纯办公室工作，办公室环境优美冬暖夏凉，不需要出差，跑业务、无任务等。3、公司提供带薪培训，没有工作经验也可迅速入门。【薪资待遇】1、全面优厚的薪资福利：底薪+绩效+津贴+奖金+补助，稳定5000-8,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-098,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40852385703.htm,万州-五险一金\ 双休 \优质客户资源下发（智联招聘）,,2026-04-06,重庆,万州-五险一金\ 双休 \优质客户资源下发,,双休，五险一金，不地推，不加班社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，提奖,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-099,河南煜新科技有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487247950J40932199815.htm,企业招聘顾问招聘专员/双休/早九晚五（智联招聘）,,2026-04-06,周口,企业招聘顾问招聘专员/双休/早九晚五,,本公司一家专注于即时配送行业整体服务的专业公司，美团、饿了么、京东，肯德基、麦当劳、必胜客、山姆会员超市、奥乐齐超市、大润发超市、叮咚买菜、小象超市、盒马鲜生等。招聘专员/主管工作内容：负责协助公司总部完成人才招聘工作，包括筛选简历、与求职者聊天沟通，讲解薪资待遇，邀约面试，跟踪,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406-100,中国大地财产保险股份有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC145756070J40892126012.htm,办公室专员+五险+八小时+法定假期（智联招聘）,,2026-04-06,洛阳,办公室专员+五险+八小时+法定假期,,【岗位职责】1、公司平台处理汽车用户关于车险相关问题，为客户提供车险续期方案。2、纯办公室工作，办公室环境优美冬暖夏凉，不需要出差，跑业务、无任务等。3、公司提供带薪培训，没有工作经验也可迅速入门。【薪资待遇】1、全面优厚的薪资福利：底薪+绩效+津贴+奖金+补助，稳定5000-8,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-078,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40864998403.htm,海淀-五险一金\双休\不加班\优质客户资源下发（智联招聘）,,2026-04-06,北京,海淀-五险一金\双休\不加班\优质客户资源下发,,双休，五险一金，优质客户资源下发！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-081,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40873677903.htm,江阴-双休 \五险一金 \客户资源下发\不加班\福利好（智联招聘）,,2026-04-06,无锡,江阴-双休 \五险一金 \客户资源下发\不加班\福利好,,带编制，双休，五险一金，不内卷，不加班的好工作！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖100,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-090,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40779620003.htm,徐州-五险一金 双休 客户资源下发 收入稳定提升快（智联招聘）,,2026-04-06,徐州,徐州-五险一金 双休 客户资源下发 收入稳定提升快,,带编制，双休，五险一金，不加班社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，提奖,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-093,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40804467803.htm,金水区-五险一金 双休 客户资源下发 收入稳增 不加班（智联招聘）,,2026-04-06,郑州,金水区-五险一金 双休 客户资源下发 收入稳增 不加班,,带编制，双休，五险一金，不加班社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发2000，提奖,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-096,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40780119003.htm,长沙-五险一金 双休 客户资源下发 收入稳增（智联招聘）,,2026-04-06,长沙,长沙-五险一金 双休 客户资源下发 收入稳增,,带编制，双休，五险一金，不加班的好工作！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发20,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-099,中国平安人寿保险股份有限公司2,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1487619940J40861233803.htm,闵行-五险一金 双休 优质客户资源下发 不加班（智联招聘）,,2026-04-06,上海,闵行-五险一金 双休 优质客户资源下发 不加班,,带编制，双休，五险一金，不加班的好工作！社区金融服务：朝九晚六、周末双休、工作简单轻松，节假日正常休息、福利待遇好，主要做老客户的维护和二次开发，综合金融业务均可做，收入来源广，晋升空间大。一、福利待遇:工资构成:无责底薪+业务提奖+新人津贴+激励方案。双佣金：提奖1000发20,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406231004633613-100,长沙骑萌盟供应链管理有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1519612520J40885326612.htm,日结280人走帐清槟榔杨配送（智联招聘）,,2026-04-06,衡阳,日结280人走帐清槟榔杨配送,,【薪资待遇】1、一天工作8个小时左右2、底薪+提成+包宿+绩效奖金+给上保险3、一单提成4-30元+(不封顶)另有夜间补贴1-2块/单正常干5000-6000元努力干6000-7000元使劲干7000-8000元拼命干9000--10000元以上/月(上不封顶)综合工资6000-,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-001,中国人寿保险股份有限公司焦作分公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC543102420J40784614514.htm,增员助理专员【纯文职+35岁以下】（智联招聘）,,2026-04-06,焦作,增员助理专员【纯文职+35岁以下】,增员助理专员【纯文职+35岁以下】,我们正在寻找一位专业的招聘专员/助理，负责全面支持公司的招聘活动，确保招聘流程的顺畅进行。工作内容：包括发布招聘信息、筛选简历、组织面试、跟进候选人等。岗位要求：1. 大专及以上学历，25-35岁，人力资源管理等相关专业优先；2. 1-2年招聘相关工作经验，优秀应届生亦可；3. ,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-002,中国人寿保险股份有限公司杭州市分公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC162083010J40484650903.htm,双休-25岁以上菁英储备经理（智联招聘）,,2026-04-06,杭州,双休-25岁以上菁英储备经理,1、年龄22-55岁2、学历35周岁以下要求大专以上，35周岁及以上的要求高中或同等学历及以上，特别,本岗位招聘人员主要面向有志向往管理层方向发展的人员，有过团队的管理经验的，优秀者也可录用。1、年龄22-55岁2、学历35周岁以下要求大专以上，35周岁及以上的要求高中或同等学历及以上，特别优秀者可放宽3、必须经过市公司面试，能全职从业并正常参加公司会议及培训学习，渴望创业，相貌,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-003,兄弟连供应链管理(天津)有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1234226900J40923831602.htm,急聘叉车工-月入9000（包住）（智联招聘）,,2026-04-06,武汉,急聘叉车工-月入9000（包住）,车工厂叉车司机招聘岗位：压铸车间叉车司机必须接受白夜双班倒，35岁以下，薪资待遇：5天8小时制，22天底薪4500-5000元/月,（有吃住，五险）武汉汽车工厂叉车司机招聘岗位：压铸车间叉车司机必须接受白夜双班倒，35岁以下，薪资待遇：5天8小时制，22天底薪4500-5000元/月（等级薪资不一样，面试当场定），8小时外按加班算，等级加班费25-30元/时；月综合薪资：7000-9000元/月【包吃】：包吃,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-004,绵阳城市学院,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1430764240J40870682812.htm,人工智能研究院院长（智联招聘）,,2026-04-06,绵阳,人工智能研究院院长,iv> （1）学历、年龄与经验：本科及以上学历，35岁以下，人工智能、计算机科学等相关专业优先，在人工智能、计算机科学,一、岗位职责 （1）战略与规划：全面负责人工智能研究院的战略规划、顶层设计与组织实施。制定研究院中长期发展规划及年度可执行方案，推动AI技术与教育、产业、科研的深度融合与价值重构。 （2）组织与生态建设：构建高效、开放、创新的人工智能研究院组织架构与管理体系。负责高水平研发团队的,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-005,华润置地,,jobsite,智联招聘,http://jobs.zhaopin.com/CC358101520J40802377005.htm,写字楼中控岗-华润大厦项目（智联招聘）,,2026-04-06,北京,写字楼中控岗-华润大厦项目,3. 年龄35岁以下，身体健康,央企写字楼正式编制岗：1. 负责写字楼内消防安全管理、监控工作，按时完成各类消防检查及隐患整改工作；2. 熟悉消防设施及行业规范，熟练掌握监控等系统操作，及时上报可疑情况与突发状况，并做好记录与保存； 3. 夜班值勤期间，负责接听前台转入电话，做好记录、处理与反馈；4. 妥善保存,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-006,明喆集团股份有限公司和平分公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1469949100J40869152513.htm,诚聘法务专员（智联招聘）,,2026-04-06,沈阳,诚聘法务专员,任职要求：35岁以下，统招本科及以上学历，持有律师资格证，有开庭应诉工作经验,任职要求：35岁以下，统招本科及以上学历，持有律师资格证，有开庭应诉工作经验。工作内容：负责整理员工工伤材料，完成工伤认定，办理报销、伤残等赔偿手续。负责解决员工投诉和劳资纠纷，起草返岗、解除、调岗通知书等文件负责整理开庭材料，到仲裁、法院进行应诉。,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-007,旺旺集团,,jobsite,智联招聘,http://jobs.zhaopin.com/CC268496910J40801612016.htm,客户经理（深圳）（智联招聘）,,2026-04-06,深圳,客户经理（深圳）,任职要求1. 本科及以上学历，35岁以下2. 3年以上独立运作直供客户经验，有独立合同谈判、费用..,岗位职责1. 制定并执行客户年度合作规划，负责客户开发、维护与深度运营。2. 负责客户合同谈判，推动多品类上架与覆盖率提升。3. 完成年度销售指标，管控应收账款，确保及时回款。4. 统筹费用预算执行，维护渠道价格体系，管控促销活动落地与价格。5. 处理客户投诉、供应风险及各类突发,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-008,豪森药业,,jobsite,智联招聘,http://jobs.zhaopin.com/CC371577030J40844945109.htm,内分泌—医药代表（湖北宜昌）（智联招聘）,,2026-04-06,宜昌,内分泌—医药代表（湖北宜昌）,v> 1.本科以上学历，医药相关专业，年龄35岁以下，身体健康; 2.认可公司,岗位职责： 1、负责产品在目标医院内的推广，制定市场计划并确保完成任务; 2、积极主动学习产品知识，正确传递公司产品信息; 3、负责目标市场的开发和目标客户的日常维护，与客户建立良好关系，保持公司形象; 4、负责目标客户的学术推广活动，包括幻灯演讲、科室会等，配合上级及市场医学部,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-009,碧桂园生活服务集团股份有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CC577299820J40465258703.htm,项目经理（双休+大平台）（智联招聘）,,2026-04-06,海口,项目经理（双休+大平台）,1、大专及以上学历，35岁以下,岗位职责：1、负责服务中心全面日常管理工作；2、执行公司质量体系及相关规章制度；3、项目年度经营目标及管理目标完成、指挥调度、过程监控；4、客户服务（客户满意、需求发现、投诉处理、社区文化建设）；5、负责项目各类突发事件处理、报告；6、负责员工的调配、培训、考核、工作监督、表扬激,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-010,华润置地,,jobsite,智联招聘,http://jobs.zhaopin.com/CC358101520J40160889205.htm,商场管理员（消防退伍兵）——鞍山万象汇（智联招聘）,,2026-04-06,鞍山,商场管理员（消防退伍兵）——鞍山万象汇,2、 年龄35岁以下、身高170cm以上，身体健康，无纹身及明显疤痕,1、 负责商场内的安全管理、秩序维护等工作。 2、 年龄35岁以下、身高170cm以上，身体健康，无纹身及明显疤痕。 3、 白夜休三班倒，有较强的服务意识，善于沟通，无不良嗜好，消防兵优先录用。 职位福利：节日福利、补充医疗保险、六险一金、年终奖、绩效奖金、交通补助、带薪年假 职,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-011,兄弟连供应链管理(天津)有限公司,,jobsite,智联招聘,http://jobs.zhaopin.com/CCL1234226900J40881414502.htm,急招油漆工-月入9000（包住-双人间）（智联招聘）,,2026-04-06,武汉,急招油漆工-月入9000（包住-双人间）,（有吃住，五险）武汉小鹏汽车厂招涂装工必须接受白夜双班倒，35岁以下，薪资待遇：5天8小时制，22天底薪4500-5000元/月,（有吃住，五险）武汉小鹏汽车厂招涂装工必须接受白夜双班倒，35岁以下，薪资待遇：5天8小时制，22天底薪4500-5000元/月（等级薪资不一样，面试当场定），8小时外按加班算，等级加班费25-30元/时；月综合薪资：7000-9000元/月【包吃】：包吃中餐、晚餐，伙食好（四菜,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-012,王老吉大健康,,jobsite,智联招聘,http://jobs.zhaopin.com/CC457050920J40598026510.htm,销售代表-枞阳县（智联招聘）,,2026-04-06,铜陵,销售代表-枞阳县,1、35岁以下，一年以上酒类、饮料类快销销售工作经验,岗位职责：1、负责分工区域的市场管理，维护市场秩序；2、完成所分工区域的市场开拓、产品销售任务；3、与所分工区域的客户沟通联系，及时送货、办理退货、处理客诉等；4、负责所分工区域的产品形象、生动化按公司的标准化作业执行；5、负责所分工区域的市场调研工作和代理商评估工作；6、负责所,,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
zhl-20260406233418829317-013,新希望六和,,jobsite,智联招聘,http://jobs.zhaopin.com/CC547458120J40896482302.htm,现场品控（智联招聘）,,2026-04-06,成都,现场品控,1、35岁以下，食品等专业大专及以上学历,"岗位职责：1、监督车间严格按照产品生产工艺及质量标准进行生产,对生产工艺发生偏离 的及时采取纠偏措施,并做好信息反馈。2、监督指导生产过程严格按照质量、食品安全、HACCP、BRC管理体系进行重点验证CCP点的执行情况,并按抽样频率要求对各工序的半成品、成品进行抽查并填写相关记录",,zhilian-list,pending,medium,false,raw-list-candidate; query=35岁以下+10000人以上; company_size=10000人以上; backend-review-needed
